车牌号id1,车牌号id2,车牌类型1,车牌类型2,号牌种类,识别时间,上传时间,监测点id,进出口类型,车道id,车身颜色,车辆类型,车标,信息卡编码,违法类型,速度,前端id,行驶方向,图片张数,图片id1,图片id2,图片id3,图片id4,图片id5,前牌是否完成,后牌是否完成,前后牌是否一致,置信度,补传标志,方波长度,分区号,视频URL,保留字段,备用字段1,备用字段2,备用字段3
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:27:53,2017-05-01 15:27:58,10100205,0,3,,,,,,82.00,,,2,20170501152753911010020531_7,20170501152753991010020532_7,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|fc2bc9a46fdf92c23b07abfb21b21c13,,0,0,,2017-05-01 14:56:34,2017-05-01 15:27:58,20501810,0,6,,,,,,59.68,,,2,20170501145634562050181061_7,20170501145634562050181062_7,,,,1,0,1,683,1,0,1,,Uf,,,
粤B|f7ce0e4c1e09ca146798afca3a4ce467,,0,0,,2017-05-01 15:20:45,2017-05-01 15:27:58,20104403,0,1,,,其它,,,0.00,,,2,20170501152045402010440311_0_0_0_0_7,20170501152045402010440312_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|17a42dc83a5f92522512c5cf9f2ace36,,0,0,,2017-05-01 15:22:06,2017-05-01 15:27:58,02010131,0,1,,,其它,,,178.00,,,1,20170501152206880201013111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤M|7603d2139d53592d10d87e18eb7721f9,,0,0,,2017-05-01 15:19:41,2017-05-01 15:27:58,20104403,0,2,,,其它,,,0.00,,,2,20170501151941062010440321_0_0_0_0_7,20170501151941062010440322_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|b935d379e9c3aa28117090ceef66b658,,0,0,,2017-05-01 15:20:44,2017-05-01 15:27:58,20104404,0,3,,,其它,,,52.00,,,2,20170501152044172010440431_0_0_0_0_7,20170501152044172010440432_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|ffc9e1f73d44ce71a00afa7a81c42ed9,,0,0,,2017-05-01 15:27:35,2017-05-01 15:27:59,30606708,0,5,,,,,,-1.00,,,2,20170501152735503060670851_7,20170501152735503060670852_7,,,,1,0,0,80,0,0,1,,Uf,,,
粤B|fe433be317fa2f2ba7ca1ed4694651d9,,0,0,,2017-05-01 15:22:04,2017-05-01 15:27:59,20204001,0,1,,,其它,,,0.00,,,2,20170501152204912020400111_0_0_0_0_7,20170501152204912020400112_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤S|60f9de3089c915b6fa9227884957ced2,,0,0,,2017-05-01 15:27:53,2017-05-01 15:27:59,02010040,0,3,,,,,,-1.00,,,2,20170501152753000201004031_7,20170501152753000201004032_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|de9f2724640d214a18614686e5fb7bf1,,0,0,,2017-05-01 15:26:47,2017-05-01 15:27:59,20605002,0,3,,,,,,-1.00,,,2,20170501152647002060500231_7,20170501152647002060500232_7,,,,1,0,1,683,1,0,1,,Uf,,,
粤M|6aaf577894e9aa3684860d92ae230851,,0,0,,2017-05-01 14:39:23,2017-05-01 15:27:59,02010038,0,3,,,,,,-1.00,,,2,20170501143923000201003831_7,20170501143923000201003832_7,,,,1,0,1,98,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:27:57,2017-05-01 15:27:59,20101812,0,2,,,,,,0.00,,,2,20170501152757002010181221_7,20170501152757002010181222_7,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|521ca32e563ceb4211e0ae383c80cb8d,,0,0,,2017-05-01 15:27:55,2017-05-01 15:27:59,10100211,0,4,,,,,,38.00,,,2,20170501152755001010021141_7,20170501152755001010021142_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤E|43336b4d4286bd8af4fd8f1fb398f593,,0,0,,2017-05-01 15:27:56,2017-05-01 15:27:59,10100211,0,1,,,,,,34.00,,,2,20170501152756001010021111_7,20170501152756001010021112_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤E|5270fd60e4e8604e5f70fbdc806e17b5,,0,0,,2017-05-01 15:27:56,2017-05-01 15:27:59,20501809,0,1,,,,,,40.17,,,2,20170501152756862050180911_7,20170501152756862050180912_7,,,,1,0,1,684,0,0,1,,Uf,,,
粤A|3ea2f04d22f8ff91fa3dbdf4221dcbde,,0,0,,2017-05-01 15:22:26,2017-05-01 15:27:59,20501808,0,3,,,,,,59.22,,,2,20170501152226572050180831_7,20170501152226572050180832_7,,,,1,0,1,573,1,0,1,,Uf,,,
粤B|bf0c2a48f347d662b36e5a54ff3142ae,,0,0,,2017-05-01 15:27:50,2017-05-01 15:27:59,02010073,0,3,,,,,,16.00,,,2,20170501152750480201007331_7,20170501152750560201007332_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤L|159f70eec8dde75b6b4a9df1f113e76c,,0,0,,2017-05-01 15:27:54,2017-05-01 15:27:59,20504601,0,2,,,,,,70.00,,,2,20170501152754942050460121_7,20170501152754942050460122_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤M|20cf054f67207ca4be423d5dbf2efe28,,0,0,,2017-05-01 15:27:56,2017-05-01 15:27:59,20504601,0,1,,,,,,69.00,,,2,20170501152756702050460111_7,20170501152756702050460112_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|e472fde2d6bf5af203922a5c0d6b8560,,0,0,,2017-05-01 15:27:57,2017-05-01 15:27:59,20504601,0,3,,,,,,86.00,,,2,20170501152757532050460131_7,20170501152757532050460132_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|5d5a1f94263d6778b26facbe49b4443b,,0,0,,2017-05-01 15:21:50,2017-05-01 15:27:59,10100403,0,4,,,,,,62.00,,,2,20170501152150281010040341_7,20170501152151211010040342_7,,,,1,0,0,1,1,0,1,,Uf,,,
粤Z|e331c3af15b8341a9c2db246c6223fa3,,1,0,,2017-05-01 15:21:52,2017-05-01 15:27:59,10100403,0,3,,,,,,72.00,,,2,20170501152152171010040331_7,20170501152152891010040332_7,,,,1,0,0,1,1,0,1,,Uf,,,
桂K|8113db05235a16b064abb8d716b2b31c,,0,0,,2017-05-01 15:27:57,2017-05-01 15:27:59,02010036,0,2,,,,,,-1.00,,,2,20170501152757000201003621_7,20170501152757000201003622_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|c5849a685e248b2f37142c9115a81300,,0,0,,2017-05-01 15:27:32,2017-05-01 15:27:59,02010041,0,4,,,,,,0.00,,,2,20170501152732000201004141_7,20170501152732000201004142_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|013bed23471a4d47d8c5bca587832e6b,,0,0,,2017-05-01 15:27:54,2017-05-01 15:27:59,02010055,0,1,,,,,,-1.00,,,2,20170501152754000201005511_7,20170501152754000201005512_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|7b3169f30aaf59c3cb0fab25e6c20fd9,,0,0,,2017-05-01 15:27:54,2017-05-01 15:27:59,02010052,0,1,,,,,,-1.00,,,2,20170501152754000201005211_7,20170501152754000201005212_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤A|a1a04e39a71f53305fe49221f3c03e5b,,0,0,,2017-05-01 15:27:56,2017-05-01 15:28:00,30606707,0,2,,,,,,-1.00,,,2,20170501152756713060670721_7,20170501152756713060670722_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤L|129740e049c8ad2a56d46f3f8ff4dd47,,0,0,,2017-05-01 15:27:56,2017-05-01 15:28:00,02010129,0,1,,,,,,46.00,,,2,20170501152756800201012911_7,20170501152756960201012912_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|67138d3aac48f75659baebe8a272a5e0,,0,0,,2017-05-01 15:27:56,2017-05-01 15:28:00,20400801,0,3,,,,,,-1.00,,,2,20170501152756002040080131_7,20170501152756002040080132_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|4d1e1529f06b9e267be1ff1e6edbf814,,0,0,,2017-05-01 15:27:55,2017-05-01 15:28:00,02010039,0,2,,,,,,105.00,,,2,20170501152755000201003921_7,20170501152755000201003922_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|5c74ae148673bfbfd748d78acda65f01,,0,0,,2017-05-01 15:22:05,2017-05-01 15:28:00,20807202,0,6,,,其它,,,5.00,,,2,20170501152205942080720261_0_0_0_0_7,20170501152205942080720262_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|ecd7ce8bc16d7ffaa8331b5b8610f1f1,,0,0,,2017-05-01 15:22:04,2017-05-01 15:28:00,20204001,0,3,,,其它,,,0.00,,,2,20170501152204112020400131_0_0_0_0_7,20170501152204112020400132_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|d46b36c29b77d9033824220f3d53dc44,,0,0,,2017-05-01 15:22:05,2017-05-01 15:28:00,20807202,0,2,,,其它,,,0.00,,,2,20170501152205012080720221_0_0_0_0_7,20170501152205012080720222_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|10622ed2e9ad6c867c20b779895333bd,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:00,10100211,0,4,,,,,,41.00,,,2,20170501152758001010021141_7,20170501152758001010021142_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|88dcc950e1f9c82f5dbea412f62e033d,,5,0,,2017-05-01 15:27:57,2017-05-01 15:28:00,20501805,0,2,,,,,,0.00,,,2,20170501152757862050180521_7,20170501152757902050180522_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|863793c8c12fa4049aa9331fa7fa5647,,0,0,,2017-05-01 14:56:57,2017-05-01 15:28:00,20602405,0,2,,,,,,65.66,,,2,20170501145657382060240521_7,20170501145657382060240522_7,,,,1,0,1,678,0,0,1,,Uf,,,
粤S|8291c0952dee2525d4fc86d746397f85,,0,0,,2017-05-01 15:27:50,2017-05-01 15:28:00,10300207,0,2,,,,,,64.00,,,2,20170501152750031030020721_7,20170501152750191030020722_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|6769a578734e7f944f74f3193c376245,,0,0,,2017-05-01 14:29:19,2017-05-01 15:28:00,20602104,0,3,,,,,,-1.00,,,2,20170501142919372060210431_7,20170501142919372060210432_7,,,,1,0,0,82,0,0,1,,Uf,,,
粤B|0f35f8d428fedbd7dbe452981a3d0027,,0,0,,2017-05-01 15:27:54,2017-05-01 15:28:00,30606706,0,3,,,,,,-1.00,,,2,20170501152754923060670631_7,20170501152754923060670632_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤S|1021a2177e5bd1715fa131937746ee33,,0,0,,2017-05-01 15:27:57,2017-05-01 15:28:00,02010129,0,2,,,,,,42.00,,,2,20170501152757680201012921_7,20170501152757920201012922_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|94a24ac93c03bea26db574e2d272e09c,,0,0,,2017-05-01 15:27:50,2017-05-01 15:28:00,20501804,0,3,,,,,,68.00,,,2,20170501152750002050180431_7,20170501152750002050180432_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|6a37b5c27adaf20785ce326e1aee815e,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:00,02010037,0,2,,,,,,-1.00,,,2,20170501152758000201003721_7,20170501152758000201003722_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|b0ea0cdd9a8463363dede07d4da2524b,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:00,02010021,0,2,,,,,,-1.00,,,2,20170501152758000201002121_7,20170501152758000201002122_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|38721a2f94b5afdddf01ba5b7a67de49,,0,0,,2017-05-01 15:22:29,2017-05-01 15:28:01,20204001,0,5,,,其它,,,0.00,,,2,20170501152229182020400151_0_0_0_0_7,20170501152229182020400152_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|f2d30d105fc42ccfd02e48e19aa1c543,,0,0,,2017-05-01 15:27:55,2017-05-01 15:28:01,30606707,0,4,,,,,,-1.00,,,2,20170501152755793060670741_7,20170501152755793060670742_7,,,,1,0,0,56,0,0,1,,Uf,,,
粤B|8770e48767fb26986250887fd6fb494b,,0,0,,2017-05-01 15:22:28,2017-05-01 15:28:01,20807202,0,1,,,其它,,,85.00,,,2,20170501152228452080720211_0_0_0_0_7,20170501152228452080720212_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤S|f4147e25324ea9480aeeece2f8e183bd,,0,0,,2017-05-01 15:22:32,2017-05-01 15:28:01,20602404,0,4,,,其它,,,113.00,,,2,20170501152232152060240441_0_0_0_0_7,20170501152232152060240442_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|2c1cbce3da8d92885cf773c0907f8ef8,,0,0,,2017-05-01 15:27:57,2017-05-01 15:28:01,02010040,0,3,,,,,,-1.00,,,2,20170501152757000201004031_7,20170501152757000201004032_7,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|1c08cb8de57f12c7e76ada8971b6cf5e,,0,0,,2017-05-01 15:27:57,2017-05-01 15:28:01,20101813,0,1,,,,,,96.00,,,2,20170501152757002010181311_7,20170501152757002010181312_7,,,,1,0,1,83,0,0,1,,Uf,,,
粤B|e05079747f6a9b436f9aca02f058c1aa,,0,0,,2017-05-01 15:27:52,2017-05-01 15:28:01,10300207,0,1,,,,,,69.00,,,2,20170501152752431030020711_7,20170501152752591030020712_7,,,,1,0,1,94,0,0,1,,Uf,,,
湘M|49a2d39f33fa0431c965d0b1bf60787e,,0,0,,2017-05-01 14:11:09,2017-05-01 15:28:01,20507304,0,4,,,,,,-1.00,,,2,20170501141109292050730441_7,20170501141109292050730442_7,,,,1,0,0,83,0,0,1,,Uf,,,
粤B|10539336e568ba3defbad6cfa9cb403b,,0,0,,2017-05-01 15:22:41,2017-05-01 15:28:01,02010043,0,3,,,,,,-1.00,,,2,20170501152241000201004331_7,20170501152241000201004332_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|b3a9d5b4e83dd4efc530d49ad4f82d5d,,0,0,,2017-05-01 15:27:55,2017-05-01 15:28:01,02010054,0,1,,,,,,-1.00,,,2,20170501152755000201005411_7,20170501152755000201005412_7,,,,1,0,1,94,0,0,1,,Uf,,,
湘E|e3719ad2616a7ca69acf89bbde05a66c,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:01,20501802,0,1,,,,,,85.00,,,2,20170501152758002050180211_7,20170501152758002050180212_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|d2c811a9a4015b7c6109e0302699479d,,0,0,,2017-05-01 14:32:48,2017-05-01 15:28:01,20400802,0,1,,,,,,-1.00,,,2,20170501143248742040080211_7,20170501143248742040080212_7,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|b4df34936d6f3f7f12c119c01762bedc,,0,0,,2017-05-01 15:27:54,2017-05-01 15:28:02,10100205,0,4,,,,,,55.00,,,2,20170501152754611010020541_7,20170501152754691010020542_7,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|f33f67b23d3c49744c149659b7ebb2e4,,0,0,,2017-05-01 15:27:44,2017-05-01 15:28:02,10100206,0,5,,,,,,72.00,,,2,20170501152744131010020651_7,20170501152744211010020652_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤L|911f4a9f3c7fbae0703201d258dcd147,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:02,20501810,0,6,,,,,,80.38,,,2,20170501152800302050181061_7,20170501152800302050181062_7,,,,1,0,1,668,0,0,1,,Uf,,,
粤B|98dfd3a71a1049a644764cd867e9ee22,,0,0,,2017-05-01 15:21:48,2017-05-01 15:28:02,20104401,0,2,,,其它,,,58.00,,,2,20170501152148212010440121_0_0_0_0_7,20170501152148212010440122_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|d41d18835f81f05ff11c3963a9950272,,0,0,,2017-05-01 15:21:41,2017-05-01 15:28:02,20104401,0,2,,,其它,,,53.00,,,2,20170501152141252010440121_0_0_0_0_7,20170501152141252010440122_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤C|12d940d260fd6d7450b8c2a1c16e9453,,0,0,,2017-05-01 15:22:25,2017-05-01 15:28:02,02010131,0,1,,,其它,,,163.00,,,1,20170501152225260201013111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|695b692dc87518820ee17a5b29b0ef07,,0,0,,2017-05-01 15:22:18,2017-05-01 15:28:02,02010131,0,4,,,其它,,,86.00,,,1,20170501152218720201013141_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|2f8a17b4cc237ac646e704864587e855,,0,0,,2017-05-01 15:22:23,2017-05-01 15:28:02,20204001,0,5,,,其它,,,0.00,,,2,20170501152223902020400151_0_0_0_0_7,20170501152223902020400152_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|5abb976736ce481ec02d41f1defc5816,,0,0,,2017-05-01 15:27:54,2017-05-01 15:28:02,30606707,0,1,,,,,,-1.00,,,2,20170501152754503060670711_7,20170501152754503060670712_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤S|bb0fa606155fcd6093775667a5609a25,,0,0,,2017-05-01 15:27:57,2017-05-01 15:28:02,20501810,0,3,,,,,,0.00,,,2,20170501152757942050181031_7,20170501152757942050181032_7,,,,1,0,1,682,0,0,1,,Uf,,,
粤S|4f8d384d4a2b9ca31d4200782da7b56e,,0,0,,2017-05-01 15:21:43,2017-05-01 15:28:02,20104402,0,1,,,其它,,,112.00,,,2,20170501152143622010440211_0_0_0_0_7,20170501152143622010440212_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤S|3bea2b52a104d7cda4b2e57946cd774d,,0,0,,2017-05-01 15:22:21,2017-05-01 15:28:02,20602403,0,2,,,其它,,,0.00,,,2,20170501152221682060240321_0_0_0_0_7,20170501152221682060240322_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|f9a95bec526a5403ee1dc7faae6cf8d4,,0,0,,2017-05-01 15:22:23,2017-05-01 15:28:02,20602403,0,3,,,其它,,,100.00,,,2,20170501152223742060240331_0_0_0_0_7,20170501152223742060240332_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤Q|458af82f9b42ae034def22a139bd9d95,,0,0,,2017-05-01 14:39:30,2017-05-01 15:28:02,02010036,0,4,,,,,,-1.00,,,2,20170501143930000201003641_7,20170501143930000201003642_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤Q|12b9aca92410701b45df6b9a42b5aeaa,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:02,10100211,0,4,,,,,,41.00,,,2,20170501152800001010021141_7,20170501152800001010021142_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤S|76e96f51ee32aa60d4f2e9e88eaf3f8a,,0,0,,2017-05-01 15:22:29,2017-05-01 15:28:03,20501808,0,3,,,,,,52.40,,,2,20170501152229572050180831_7,20170501152229572050180832_7,,,,1,0,1,661,1,0,1,,Uf,,,
粤N|0dc0e3ceac8115f2938a79652a785f2e,,0,0,,2017-05-01 15:22:31,2017-05-01 15:28:03,20501808,0,3,,,,,,85.70,,,2,20170501152231442050180831_7,20170501152231442050180832_7,,,,1,0,1,680,1,0,1,,Uf,,,
粤B|a5cbe8d3bd1420a871de5c4ca83c8ab5,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:03,20501808,0,3,,,,,,64.00,,,2,20170501152800702050180831_7,20170501152800702050180832_7,,,,1,0,1,660,0,0,1,,Uf,,,
粤B|dde6183050c42c94a1402f23c0c0b85e,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:03,02010040,0,1,,,,,,-1.00,,,2,20170501152801000201004011_7,20170501152801000201004012_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|1092f0e055f9347a3412dac9521ed907,,2,0,,2017-05-01 14:17:57,2017-05-01 15:28:03,20101813,0,1,,,,,,67.00,,,2,20170501141757002010181311_7,20170501141757002010181312_7,,,,1,0,1,89,0,0,1,,Uf,,,
粤B|fa69b364bd40cf9c5cf0e80de14a1e56,,0,0,,2017-05-01 14:13:30,2017-05-01 15:28:03,20507303,0,2,,,,,,-1.00,,,2,20170501141330202050730321_7,20170501141330202050730322_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|3c1bc2c89ebf1dcc711b847fb5918382,,0,0,,2017-05-01 14:57:12,2017-05-01 15:28:03,10100403,0,1,,,,,,62.00,,,2,20170501145712081010040311_7,20170501145712401010040312_7,,,,1,0,0,1,0,0,1,,Uf,,,
粤B|0e256d8a7227433d29904bca9c4701ad,,0,0,,2017-05-01 15:22:46,2017-05-01 15:28:03,02010043,0,3,,,,,,-1.00,,,2,20170501152246000201004331_7,20170501152246000201004332_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|97f50126ef33bb367bcd44a649456a6a,,0,0,,2017-05-01 15:23:39,2017-05-01 15:28:03,02010043,0,3,,,,,,-1.00,,,2,20170501152339000201004331_7,20170501152339000201004332_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|e7d2e4561db98342170b9eb50dfb170d,,2,0,,2017-05-01 15:23:43,2017-05-01 15:28:03,02010043,0,4,,,,,,-1.00,,,2,20170501152343000201004341_7,20170501152343000201004342_7,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|4f8497bdda2fe9c5ec7be7a6d51d4045,,2,0,,2017-05-01 15:27:57,2017-05-01 15:28:03,02010055,0,3,,,,,,-1.00,,,2,20170501152757000201005531_7,20170501152757000201005532_7,,,,1,0,1,84,0,0,1,,Uf,,,
粤B|3a8e14d92cd5b24089b949fac311053a,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:03,02010052,0,1,,,,,,-1.00,,,2,20170501152800000201005211_7,20170501152800000201005212_7,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|9e8e762c73e7a33421844e8e028dac71,,0,0,,2017-05-01 14:37:43,2017-05-01 15:28:03,20602106,0,2,,,,,,-1.00,,,2,20170501143743432060210621_7,20170501143743432060210622_7,,,,1,0,0,82,0,0,1,,Uf,,,
粤S|75ed6e59e220373ecae14310c736fefc,,0,0,,2017-05-01 15:27:47,2017-05-01 15:28:03,30606708,0,4,,,,,,-1.00,,,2,20170501152747493060670841_7,20170501152747493060670842_7,,,,1,0,0,30,0,0,1,,Uf,,,
粤B|0877af2f8ec16d97cec62391fe12b99b,,0,0,,2017-05-01 15:27:34,2017-05-01 15:28:03,30606704,0,3,,,,,,-1.00,,,2,20170501152734813060670431_7,20170501152734813060670432_7,,,,1,0,0,100,0,0,1,,Uf,,,
粤Y|5b42b142f7b9d42a619281d3e6aa24a2,,0,0,,2017-05-01 15:27:54,2017-05-01 15:28:03,20501804,0,2,,,,,,98.00,,,2,20170501152754002050180421_7,20170501152754002050180422_7,,,,1,0,1,88,0,0,1,,Uf,,,
桂R|e6b1e4f9119744cb357a38556e71ab90,,0,0,,2017-05-01 14:59:39,2017-05-01 15:28:03,02010037,0,2,,,,,,-1.00,,,2,20170501145939000201003721_7,20170501145939000201003722_7,,,,1,0,1,94,1,0,1,,Uf,,,
粤B|4465e4d4bd3978907d6a3af3f53a1f65,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:03,20400802,0,2,,,,,,-1.00,,,2,20170501152800132040080221_7,20170501152800132040080222_7,,,,1,0,1,95,0,0,1,,Uf,,,
陕F|fd05de566f9d181e9f619a8fd34be394,,0,0,,2017-05-01 14:25:34,2017-05-01 15:28:03,02010039,0,1,,,,,,111.00,,,2,20170501142534000201003911_7,20170501142535000201003912_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|55b4e60dc988c9dd5f75ca273352b948,,0,0,,2017-05-01 14:57:03,2017-05-01 15:28:04,20501810,0,5,,,,,,84.27,,,2,20170501145703912050181051_7,20170501145703912050181052_7,,,,1,0,1,691,0,0,1,,Uf,,,
粤B|c57766fa42f8707eba63c8336f5b6c35,,0,0,,2017-05-01 15:21:01,2017-05-01 15:28:04,20104404,0,2,,,其它,,,174.00,,,2,20170501152101922010440421_0_0_0_0_7,20170501152101922010440422_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|813663efc8e3400cf3a09e5f02203a1c,,0,0,,2017-05-01 15:22:13,2017-05-01 15:28:04,02010131,0,1,,,其它,,,171.00,,,1,20170501152213790201013111_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|55fdacfa6152d2526130a6a2f6eedfd3,,0,0,,2017-05-01 15:22:12,2017-05-01 15:28:04,02010131,0,6,,,其它,,,49.00,,,1,20170501152212080201013161_0_0_0_0_7,,,,,1,0,0,0,1,0,1,,,,,
粤B|2d245b6d3b2c9eff9738d4f6eb2eb8ce,,13,0,,2017-05-01 15:21:01,2017-05-01 15:28:04,20104404,0,1,,,其它,,,166.00,,,2,20170501152101762010440411_0_0_0_0_7,20170501152101762010440412_0_0_0_0_7,,,,0,0,0,0,1,0,1,,,,,
粤B|48c319ae9c484a59311975ad20a65f26,,0,0,,2017-05-01 15:22:16,2017-05-01 15:28:04,20807202,0,2,,,其它,,,76.00,,,2,20170501152216532080720221_0_0_0_0_7,20170501152216532080720222_0_0_0_0_7,,,,1,0,0,0,1,0,1,,,,,
粤B|b2bcae94912f8e77273587f1cf80c673,,0,0,,2017-05-01 14:35:28,2017-05-01 15:28:04,02010038,0,2,,,,,,-1.00,,,2,20170501143528000201003821_7,20170501143528000201003822_7,,,,1,0,1,98,1,0,1,,Uf,,,
粤B|6d8dcf421f7d3d111638420dd831c7ec,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:04,02010040,0,3,,,,,,-1.00,,,2,20170501152758000201004031_7,20170501152758000201004032_7,,,,1,0,1,90,0,0,1,,Uf,,,
浙G|d2d3fbbd8f90d086734db67c4e86050a,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:04,20501810,0,2,,,,,,98.00,,,2,20170501152800002050181021_7,20170501152800002050181022_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|6850b2e0256748a91b0eae5e87daf1c1,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:04,10100211,0,3,,,,,,43.00,,,2,20170501152801001010021131_7,20170501152801001010021132_7,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|ca6e868b93ad8d0f04d0a5f9103d9ac0,,0,0,,2017-05-01 15:28:01,2017-05-01 15:28:05,30606702,0,1,,,,,,53.00,,,2,20170501152801483060670211_7,20170501152801483060670212_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|f84937f3430c699dea739e395205c745,,0,0,,2017-05-01 15:28:02,2017-05-01 15:28:05,02010040,0,1,,,,,,-1.00,,,2,20170501152802000201004011_7,20170501152802000201004012_7,,,,1,0,1,98,0,0,1,,Uf,,,
粤N|df8204ee2efee6545e2b1fa1e19c0e62,,0,0,,2017-05-01 15:27:58,2017-05-01 15:28:05,02010073,0,1,,,,,,12.00,,,2,20170501152758450201007311_7,20170501152759570201007312_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤L|d19ad8ae1724c19719107e4900e8f455,,0,0,,2017-05-01 15:27:59,2017-05-01 15:28:06,02010054,0,3,,,,,,-1.00,,,2,20170501152759000201005431_7,20170501152759000201005432_7,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|2b7d60cee8687e8ef1dc7df04ee0a510,,0,0,,2017-05-01 15:28:00,2017-05-01 15:28:07,02010052,0,2,,,,,,-1.00,,,2,20170501152800000201005221_7,20170501152800000201005222_7,,,,1,0,1,99,0,0,1,,Uf,,,
粤B|dff3e57c7c0ac14042c277e2c2595a96,,0,0,,2017-05-01 14:29:24,2017-05-01 15:28:07,20602104,0,1,,,,,,-1.00,,,2,20170501142924992060210411_7,20170501142924992060210412_7,,,,1,0,0,82,0,0,1,,Uf,,,
